30.0 Frames	2017-09-26 09:10:49.272739
30.0 Frames	2017-09-26 09:10:49.307006
30.0 Frames	2017-09-26 09:10:49.338237
30.0 Frames	2017-09-26 09:10:49.388663
30.0 Frames	2017-09-26 09:10:49.432880
30.0 Frames	2017-09-26 09:10:49.459242
30.0 Frames	2017-09-26 09:10:49.483622
30.0 Frames	2017-09-26 09:10:49.919712
30.0 Frames	2017-09-26 09:10:49.938278
30.0 Frames	2017-09-26 09:10:49.969358
30.0 Frames	2017-09-26 09:10:49.989080
30.0 Frames	2017-09-26 09:10:50.020580
30.0 Frames	2017-09-26 09:10:50.042351
30.0 Frames	2017-09-26 09:10:50.067969
30.0 Frames	2017-09-26 09:10:50.090771
30.0 Frames	2017-09-26 09:10:50.119110
30.0 Frames	2017-09-26 09:10:50.149723
30.0 Frames	2017-09-26 09:10:50.188704
30.0 Frames	2017-09-26 09:10:50.220068
30.0 Frames	2017-09-26 09:10:50.251110
30.0 Frames	2017-09-26 09:10:50.287883
30.0 Frames	2017-09-26 09:10:50.316122
30.0 Frames	2017-09-26 09:10:50.353929
30.0 Frames	2017-09-26 09:10:50.385642
30.0 Frames	2017-09-26 09:10:50.416644
30.0 Frames	2017-09-26 09:10:50.460340
30.0 Frames	2017-09-26 09:10:50.491115
30.0 Frames	2017-09-26 09:10:50.544337
30.0 Frames	2017-09-26 09:10:50.572273
30.0 Frames	2017-09-26 09:10:50.598079
30.0 Frames	2017-09-26 09:10:50.623385
30.0 Frames	2017-09-26 09:10:50.658446
30.0 Frames	2017-09-26 09:10:50.688226
30.0 Frames	2017-09-26 09:10:50.735996
30.0 Frames	2017-09-26 09:10:50.755609
30.0 Frames	2017-09-26 09:10:50.783040
30.0 Frames	2017-09-26 09:10:50.823804
30.0 Frames	2017-09-26 09:10:50.854403
30.0 Frames	2017-09-26 09:10:50.883603
30.0 Frames	2017-09-26 09:10:50.923654
30.0 Frames	2017-09-26 09:10:50.953168
30.0 Frames	2017-09-26 09:10:50.988329
30.0 Frames	2017-09-26 09:10:51.021905
30.0 Frames	2017-09-26 09:10:51.052634
30.0 Frames	2017-09-26 09:10:51.088335
30.0 Frames	2017-09-26 09:10:51.132683
30.0 Frames	2017-09-26 09:10:51.158177
30.0 Frames	2017-09-26 09:10:51.188643
30.0 Frames	2017-09-26 09:10:51.230303
30.0 Frames	2017-09-26 09:10:51.260249
30.0 Frames	2017-09-26 09:10:51.292891
30.0 Frames	2017-09-26 09:10:51.333211
30.0 Frames	2017-09-26 09:10:51.384416
30.0 Frames	2017-09-26 09:10:51.413018
30.0 Frames	2017-09-26 09:10:51.438612
30.0 Frames	2017-09-26 09:10:51.465499
30.0 Frames	2017-09-26 09:10:51.488743
30.0 Frames	2017-09-26 09:10:51.523893
30.0 Frames	2017-09-26 09:10:51.558730
30.0 Frames	2017-09-26 09:10:51.595084
30.0 Frames	2017-09-26 09:10:51.623680
30.0 Frames	2017-09-26 09:10:51.660302
30.0 Frames	2017-09-26 09:10:51.692245
30.0 Frames	2017-09-26 09:10:51.723820
30.0 Frames	2017-09-26 09:10:51.761268
30.0 Frames	2017-09-26 09:10:51.796567
30.0 Frames	2017-09-26 09:10:51.823632
30.0 Frames	2017-09-26 09:10:51.860263
30.0 Frames	2017-09-26 09:10:51.891572
30.0 Frames	2017-09-26 09:10:51.928707
30.0 Frames	2017-09-26 09:10:51.963592
30.0 Frames	2017-09-26 09:10:53.010030
30.0 Frames	2017-09-26 09:10:53.033054
30.0 Frames	2017-09-26 09:10:53.055296
30.0 Frames	2017-09-26 09:10:53.078072
30.0 Frames	2017-09-26 09:10:53.098857
30.0 Frames	2017-09-26 09:10:53.119405
30.0 Frames	2017-09-26 09:10:53.148332
30.0 Frames	2017-09-26 09:10:53.173188
30.0 Frames	2017-09-26 09:10:53.200951
30.0 Frames	2017-09-26 09:10:53.237419
30.0 Frames	2017-09-26 09:10:53.273156
30.0 Frames	2017-09-26 09:10:53.326558
30.0 Frames	2017-09-26 09:10:53.346737
30.0 Frames	2017-09-26 09:10:53.377836
30.0 Frames	2017-09-26 09:10:53.410129
30.0 Frames	2017-09-26 09:10:53.445513
30.0 Frames	2017-09-26 09:10:53.481682
30.0 Frames	2017-09-26 09:10:53.509446
30.0 Frames	2017-09-26 09:10:53.547236
30.0 Frames	2017-09-26 09:10:53.578066
30.0 Frames	2017-09-26 09:10:53.621812
30.0 Frames	2017-09-26 09:10:53.670246
30.0 Frames	2017-09-26 09:10:53.709360
30.0 Frames	2017-09-26 09:10:53.729623
30.0 Frames	2017-09-26 09:10:53.749463
30.0 Frames	2017-09-26 09:10:53.771436
30.0 Frames	2017-09-26 09:10:53.809086
30.0 Frames	2017-09-26 09:10:53.860595
30.0 Frames	2017-09-26 09:10:53.879789
30.0 Frames	2017-09-26 09:10:53.909400
30.0 Frames	2017-09-26 09:10:53.940980
30.0 Frames	2017-09-26 09:10:53.980369
30.0 Frames	2017-09-26 09:10:54.011386
30.0 Frames	2017-09-26 09:10:54.043767
30.0 Frames	2017-09-26 09:10:54.087487
30.0 Frames	2017-09-26 09:10:54.112993
30.0 Frames	2017-09-26 09:10:54.165899
30.0 Frames	2017-09-26 09:10:54.194375
30.0 Frames	2017-09-26 09:10:54.222711
30.0 Frames	2017-09-26 09:10:54.251532
30.0 Frames	2017-09-26 09:10:54.284682
30.0 Frames	2017-09-26 09:10:54.315198
30.0 Frames	2017-09-26 09:10:54.343928
30.0 Frames	2017-09-26 09:10:54.377557
30.0 Frames	2017-09-26 09:10:54.424954
30.0 Frames	2017-09-26 09:10:54.446344
30.0 Frames	2017-09-26 09:10:54.479310
30.0 Frames	2017-09-26 09:10:54.514472
30.0 Frames	2017-09-26 09:10:54.544434
30.0 Frames	2017-09-26 09:10:54.582556
30.0 Frames	2017-09-26 09:10:54.613225
30.0 Frames	2017-09-26 09:10:54.646044
30.0 Frames	2017-09-26 09:10:54.691919
30.0 Frames	2017-09-26 09:10:54.711537
30.0 Frames	2017-09-26 09:10:54.749646
30.0 Frames	2017-09-26 09:10:54.790627
30.0 Frames	2017-09-26 09:10:54.819677
30.0 Frames	2017-09-26 09:10:54.865953
30.0 Frames	2017-09-26 09:10:54.912897
30.0 Frames	2017-09-26 09:10:54.940507
30.0 Frames	2017-09-26 09:10:54.971835
30.0 Frames	2017-09-26 09:10:54.997347
30.0 Frames	2017-09-26 09:10:55.024952
30.0 Frames	2017-09-26 09:10:55.048319
30.0 Frames	2017-09-26 09:10:56.276625
30.0 Frames	2017-09-26 09:10:56.299821
30.0 Frames	2017-09-26 09:10:56.323490
30.0 Frames	2017-09-26 09:10:56.345908
30.0 Frames	2017-09-26 09:10:56.368215
30.0 Frames	2017-09-26 09:10:56.387285
30.0 Frames	2017-09-26 09:10:56.408586
30.0 Frames	2017-09-26 09:10:56.430006
30.0 Frames	2017-09-26 09:10:56.466051
30.0 Frames	2017-09-26 09:10:56.493959
30.0 Frames	2017-09-26 09:10:56.527502
30.0 Frames	2017-09-26 09:10:56.560403
30.0 Frames	2017-09-26 09:10:56.602829
30.0 Frames	2017-09-26 09:10:56.638441
30.0 Frames	2017-09-26 09:10:56.687586
30.0 Frames	2017-09-26 09:10:56.712583
30.0 Frames	2017-09-26 09:10:56.737731
30.0 Frames	2017-09-26 09:10:56.768415
30.0 Frames	2017-09-26 09:10:56.800659
30.0 Frames	2017-09-26 09:10:56.834565
30.0 Frames	2017-09-26 09:10:56.863842
30.0 Frames	2017-09-26 09:10:56.895530
30.0 Frames	2017-09-26 09:10:56.942360
30.0 Frames	2017-09-26 09:10:56.980826
30.0 Frames	2017-09-26 09:10:57.000310
30.0 Frames	2017-09-26 09:10:57.028697
30.0 Frames	2017-09-26 09:10:57.064350
30.0 Frames	2017-09-26 09:10:57.097775
30.0 Frames	2017-09-26 09:10:57.130256
30.0 Frames	2017-09-26 09:10:57.163836
30.0 Frames	2017-09-26 09:10:57.200377
30.0 Frames	2017-09-26 09:10:57.232662
30.0 Frames	2017-09-26 09:10:57.265903
30.0 Frames	2017-09-26 09:10:57.304453
30.0 Frames	2017-09-26 09:10:57.339520
30.0 Frames	2017-09-26 09:10:57.374141
30.0 Frames	2017-09-26 09:10:57.404985
30.0 Frames	2017-09-26 09:10:57.440675
30.0 Frames	2017-09-26 09:10:57.473071
30.0 Frames	2017-09-26 09:10:57.507005
30.0 Frames	2017-09-26 09:10:57.543247
30.0 Frames	2017-09-26 09:10:57.568314
30.0 Frames	2017-09-26 09:10:57.602584
30.0 Frames	2017-09-26 09:10:57.635563
30.0 Frames	2017-09-26 09:10:57.668175
30.0 Frames	2017-09-26 09:10:57.700486
30.0 Frames	2017-09-26 09:10:57.745051
30.0 Frames	2017-09-26 09:10:57.768487
30.0 Frames	2017-09-26 09:10:57.802183
30.0 Frames	2017-09-26 09:10:57.840492
30.0 Frames	2017-09-26 09:10:57.867837
30.0 Frames	2017-09-26 09:10:57.911433
30.0 Frames	2017-09-26 09:10:57.938778
30.0 Frames	2017-09-26 09:10:57.967896
30.0 Frames	2017-09-26 09:10:58.007171
30.0 Frames	2017-09-26 09:10:58.045385
30.0 Frames	2017-09-26 09:10:58.074557
30.0 Frames	2017-09-26 09:10:58.114774
30.0 Frames	2017-09-26 09:10:58.141561
30.0 Frames	2017-09-26 09:10:58.177826
30.0 Frames	2017-09-26 09:10:58.213308
30.0 Frames	2017-09-26 09:10:58.241473
30.0 Frames	2017-09-26 09:10:58.282318
30.0 Frames	2017-09-26 09:10:58.303655
30.0 Frames	2017-09-26 09:10:59.601431
30.0 Frames	2017-09-26 09:10:59.623783
30.0 Frames	2017-09-26 09:10:59.645017
30.0 Frames	2017-09-26 09:10:59.666638
30.0 Frames	2017-09-26 09:10:59.687768
30.0 Frames	2017-09-26 09:10:59.710324
30.0 Frames	2017-09-26 09:10:59.740905
30.0 Frames	2017-09-26 09:10:59.782022
30.0 Frames	2017-09-26 09:10:59.803261
30.0 Frames	2017-09-26 09:10:59.825918
30.0 Frames	2017-09-26 09:10:59.848529
30.0 Frames	2017-09-26 09:10:59.887536
30.0 Frames	2017-09-26 09:10:59.925775
30.0 Frames	2017-09-26 09:10:59.954059
30.0 Frames	2017-09-26 09:10:59.992564
30.0 Frames	2017-09-26 09:11:00.023467
30.0 Frames	2017-09-26 09:11:00.060216
30.0 Frames	2017-09-26 09:11:00.110601
30.0 Frames	2017-09-26 09:11:00.136825
30.0 Frames	2017-09-26 09:11:00.168635
30.0 Frames	2017-09-26 09:11:00.189147
30.0 Frames	2017-09-26 09:11:00.224567
30.0 Frames	2017-09-26 09:11:00.253550
30.0 Frames	2017-09-26 09:11:00.288995
30.0 Frames	2017-09-26 09:11:00.323200
30.0 Frames	2017-09-26 09:11:00.354970
30.0 Frames	2017-09-26 09:11:00.386039
30.0 Frames	2017-09-26 09:11:00.419923
30.0 Frames	2017-09-26 09:11:00.456115
30.0 Frames	2017-09-26 09:11:00.489441
30.0 Frames	2017-09-26 09:11:00.520474
30.0 Frames	2017-09-26 09:11:00.563413
30.0 Frames	2017-09-26 09:11:00.595392
30.0 Frames	2017-09-26 09:11:00.637103
30.0 Frames	2017-09-26 09:11:00.672683
30.0 Frames	2017-09-26 09:11:00.703187
30.0 Frames	2017-09-26 09:11:00.735826
30.0 Frames	2017-09-26 09:11:00.771751
30.0 Frames	2017-09-26 09:11:00.803282
30.0 Frames	2017-09-26 09:11:00.837075
30.0 Frames	2017-09-26 09:11:00.888237
30.0 Frames	2017-09-26 09:11:00.908585
30.0 Frames	2017-09-26 09:11:00.935672
30.0 Frames	2017-09-26 09:11:00.963959
30.0 Frames	2017-09-26 09:11:01.005665
30.0 Frames	2017-09-26 09:11:01.033501
30.0 Frames	2017-09-26 09:11:01.066028
30.0 Frames	2017-09-26 09:11:01.099445
30.0 Frames	2017-09-26 09:11:01.136086
30.0 Frames	2017-09-26 09:11:01.168316
30.0 Frames	2017-09-26 09:11:01.204058
30.0 Frames	2017-09-26 09:11:01.233522
30.0 Frames	2017-09-26 09:11:01.290724
30.0 Frames	2017-09-26 09:11:01.317906
30.0 Frames	2017-09-26 09:11:01.343901
30.0 Frames	2017-09-26 09:11:01.377584
30.0 Frames	2017-09-26 09:11:01.416800
30.0 Frames	2017-09-26 09:11:01.440942
30.0 Frames	2017-09-26 09:11:01.475113
30.0 Frames	2017-09-26 09:11:01.507249
30.0 Frames	2017-09-26 09:11:01.543215
30.0 Frames	2017-09-26 09:11:01.570677
30.0 Frames	2017-09-26 09:11:01.605952
30.0 Frames	2017-09-26 09:11:01.636479
30.0 Frames	2017-09-26 09:11:02.952095
30.0 Frames	2017-09-26 09:11:02.988276
30.0 Frames	2017-09-26 09:11:03.028017
30.0 Frames	2017-09-26 09:11:03.049488
30.0 Frames	2017-09-26 09:11:03.073119
30.0 Frames	2017-09-26 09:11:03.092680
30.0 Frames	2017-09-26 09:11:03.114919
30.0 Frames	2017-09-26 09:11:03.136560
30.0 Frames	2017-09-26 09:11:03.156704
30.0 Frames	2017-09-26 09:11:03.180918
30.0 Frames	2017-09-26 09:11:03.224746
30.0 Frames	2017-09-26 09:11:03.249496
30.0 Frames	2017-09-26 09:11:03.280548
30.0 Frames	2017-09-26 09:11:03.327101
30.0 Frames	2017-09-26 09:11:03.354499
30.0 Frames	2017-09-26 09:11:03.389518
30.0 Frames	2017-09-26 09:11:03.425218
30.0 Frames	2017-09-26 09:11:03.453937
30.0 Frames	2017-09-26 09:11:03.494640
30.0 Frames	2017-09-26 09:11:03.524241
30.0 Frames	2017-09-26 09:11:03.554759
30.0 Frames	2017-09-26 09:11:03.586801
30.0 Frames	2017-09-26 09:11:03.619583
30.0 Frames	2017-09-26 09:11:03.673769
30.0 Frames	2017-09-26 09:11:03.693280
30.0 Frames	2017-09-26 09:11:03.718698
30.0 Frames	2017-09-26 09:11:03.755808
30.0 Frames	2017-09-26 09:11:03.787311
30.0 Frames	2017-09-26 09:11:03.820427
30.0 Frames	2017-09-26 09:11:03.856517
30.0 Frames	2017-09-26 09:11:03.885534
30.0 Frames	2017-09-26 09:11:03.927013
30.0 Frames	2017-09-26 09:11:03.966192
30.0 Frames	2017-09-26 09:11:04.016852
30.0 Frames	2017-09-26 09:11:04.067586
30.0 Frames	2017-09-26 09:11:04.109333
30.0 Frames	2017-09-26 09:11:04.135644
30.0 Frames	2017-09-26 09:11:04.161402
30.0 Frames	2017-09-26 09:11:04.191208
30.0 Frames	2017-09-26 09:11:04.226064
30.0 Frames	2017-09-26 09:11:04.283350
30.0 Frames	2017-09-26 09:11:04.330170
30.0 Frames	2017-09-26 09:11:04.365900
30.0 Frames	2017-09-26 09:11:04.397321
30.0 Frames	2017-09-26 09:11:04.426926
30.0 Frames	2017-09-26 09:11:04.467659
30.0 Frames	2017-09-26 09:11:04.487718
30.0 Frames	2017-09-26 09:11:04.509084
30.0 Frames	2017-09-26 09:11:04.529975
30.0 Frames	2017-09-26 09:11:04.550867
30.0 Frames	2017-09-26 09:11:04.569914
30.0 Frames	2017-09-26 09:11:04.603514
30.0 Frames	2017-09-26 09:11:04.654298
30.0 Frames	2017-09-26 09:11:04.692111
30.0 Frames	2017-09-26 09:11:04.747534
30.0 Frames	2017-09-26 09:11:04.794738
30.0 Frames	2017-09-26 09:11:04.822075
30.0 Frames	2017-09-26 09:11:04.848564
30.0 Frames	2017-09-26 09:11:04.877497
30.0 Frames	2017-09-26 09:11:04.897684
30.0 Frames	2017-09-26 09:11:04.919199
30.0 Frames	2017-09-26 09:11:04.941340
30.0 Frames	2017-09-26 09:11:04.960463
30.0 Frames	2017-09-26 09:11:04.996844
30.0 Frames	2017-09-26 09:11:06.372615
30.0 Frames	2017-09-26 09:11:06.403654
30.0 Frames	2017-09-26 09:11:06.443730
30.0 Frames	2017-09-26 09:11:06.463215
30.0 Frames	2017-09-26 09:11:06.487584
30.0 Frames	2017-09-26 09:11:06.510066
30.0 Frames	2017-09-26 09:11:06.530859
30.0 Frames	2017-09-26 09:11:06.553266
30.0 Frames	2017-09-26 09:11:06.574229
30.0 Frames	2017-09-26 09:11:06.607282
30.0 Frames	2017-09-26 09:11:06.640463
30.0 Frames	2017-09-26 09:11:06.676434
30.0 Frames	2017-09-26 09:11:06.706175
30.0 Frames	2017-09-26 09:11:06.740246
30.0 Frames	2017-09-26 09:11:06.785621
30.0 Frames	2017-09-26 09:11:06.827031
30.0 Frames	2017-09-26 09:11:06.853816
30.0 Frames	2017-09-26 09:11:06.884095
30.0 Frames	2017-09-26 09:11:06.914293
30.0 Frames	2017-09-26 09:11:06.950436
30.0 Frames	2017-09-26 09:11:06.980338
30.0 Frames	2017-09-26 09:11:07.014667
30.0 Frames	2017-09-26 09:11:07.052064
30.0 Frames	2017-09-26 09:11:07.084239
30.0 Frames	2017-09-26 09:11:07.112188
30.0 Frames	2017-09-26 09:11:07.144403
30.0 Frames	2017-09-26 09:11:07.199786
30.0 Frames	2017-09-26 09:11:07.220030
30.0 Frames	2017-09-26 09:11:07.246104
30.0 Frames	2017-09-26 09:11:07.275461
30.0 Frames	2017-09-26 09:11:07.319575
30.0 Frames	2017-09-26 09:11:07.344071
30.0 Frames	2017-09-26 09:11:07.380634
30.0 Frames	2017-09-26 09:11:07.412873
30.0 Frames	2017-09-26 09:11:07.465051
30.0 Frames	2017-09-26 09:11:07.494543
30.0 Frames	2017-09-26 09:11:07.521028
30.0 Frames	2017-09-26 09:11:07.553526
30.0 Frames	2017-09-26 09:11:07.595660
30.0 Frames	2017-09-26 09:11:07.642270
30.0 Frames	2017-09-26 09:11:07.671517
30.0 Frames	2017-09-26 09:11:07.700267
30.0 Frames	2017-09-26 09:11:07.726867
30.0 Frames	2017-09-26 09:11:07.746441
30.0 Frames	2017-09-26 09:11:07.780833
30.0 Frames	2017-09-26 09:11:07.815909
30.0 Frames	2017-09-26 09:11:07.847832
30.0 Frames	2017-09-26 09:11:07.879684
30.0 Frames	2017-09-26 09:11:07.912962
30.0 Frames	2017-09-26 09:11:07.953678
30.0 Frames	2017-09-26 09:11:07.981788
30.0 Frames	2017-09-26 09:11:08.020847
30.0 Frames	2017-09-26 09:11:08.051463
30.0 Frames	2017-09-26 09:11:08.081287
30.0 Frames	2017-09-26 09:11:08.123823
30.0 Frames	2017-09-26 09:11:08.158982
30.0 Frames	2017-09-26 09:11:08.213472
30.0 Frames	2017-09-26 09:11:08.240349
30.0 Frames	2017-09-26 09:11:08.270939
30.0 Frames	2017-09-26 09:11:08.299285
30.0 Frames	2017-09-26 09:11:08.325831
30.0 Frames	2017-09-26 09:11:08.359753
30.0 Frames	2017-09-26 09:11:08.390173
30.0 Frames	2017-09-26 09:11:08.418228
30.0 Frames	2017-09-26 09:11:09.691426
30.0 Frames	2017-09-26 09:11:09.714672
30.0 Frames	2017-09-26 09:11:09.736785
30.0 Frames	2017-09-26 09:11:09.757919
30.0 Frames	2017-09-26 09:11:09.780812
30.0 Frames	2017-09-26 09:11:09.801466
30.0 Frames	2017-09-26 09:11:09.834012
30.0 Frames	2017-09-26 09:11:09.874987
30.0 Frames	2017-09-26 09:11:09.898360
30.0 Frames	2017-09-26 09:11:09.917255
30.0 Frames	2017-09-26 09:11:09.939400
30.0 Frames	2017-09-26 09:11:09.972465
30.0 Frames	2017-09-26 09:11:10.024816
30.0 Frames	2017-09-26 09:11:10.051755
30.0 Frames	2017-09-26 09:11:10.079302
30.0 Frames	2017-09-26 09:11:10.115243
30.0 Frames	2017-09-26 09:11:10.141940
30.0 Frames	2017-09-26 09:11:10.180835
30.0 Frames	2017-09-26 09:11:10.212458
30.0 Frames	2017-09-26 09:11:10.245622
30.0 Frames	2017-09-26 09:11:10.282899
30.0 Frames	2017-09-26 09:11:10.335598
30.0 Frames	2017-09-26 09:11:10.376869
30.0 Frames	2017-09-26 09:11:10.396763
30.0 Frames	2017-09-26 09:11:10.417007
30.0 Frames	2017-09-26 09:11:10.440033
30.0 Frames	2017-09-26 09:11:10.476702
30.0 Frames	2017-09-26 09:11:10.530063
30.0 Frames	2017-09-26 09:11:10.551455
30.0 Frames	2017-09-26 09:11:10.575654
30.0 Frames	2017-09-26 09:11:10.609959
30.0 Frames	2017-09-26 09:11:10.641791
30.0 Frames	2017-09-26 09:11:10.679587
30.0 Frames	2017-09-26 09:11:10.713283
30.0 Frames	2017-09-26 09:11:10.747943
30.0 Frames	2017-09-26 09:11:10.783621
30.0 Frames	2017-09-26 09:11:10.817769
30.0 Frames	2017-09-26 09:11:10.849961
30.0 Frames	2017-09-26 09:11:10.887388
30.0 Frames	2017-09-26 09:11:10.914943
30.0 Frames	2017-09-26 09:11:10.950234
30.0 Frames	2017-09-26 09:11:10.980445
30.0 Frames	2017-09-26 09:11:11.014087
30.0 Frames	2017-09-26 09:11:11.056412
30.0 Frames	2017-09-26 09:11:11.076842
30.0 Frames	2017-09-26 09:11:11.116155
30.0 Frames	2017-09-26 09:11:11.148445
30.0 Frames	2017-09-26 09:11:11.198800
30.0 Frames	2017-09-26 09:11:11.219218
30.0 Frames	2017-09-26 09:11:11.243658
30.0 Frames	2017-09-26 09:11:11.280820
30.0 Frames	2017-09-26 09:11:11.317088
30.0 Frames	2017-09-26 09:11:11.344807
30.0 Frames	2017-09-26 09:11:11.383148
30.0 Frames	2017-09-26 09:11:11.419484
30.0 Frames	2017-09-26 09:11:11.456078
30.0 Frames	2017-09-26 09:11:11.486746
30.0 Frames	2017-09-26 09:11:11.521019
30.0 Frames	2017-09-26 09:11:11.554230
30.0 Frames	2017-09-26 09:11:11.590343
30.0 Frames	2017-09-26 09:11:11.623457
30.0 Frames	2017-09-26 09:11:11.653318
30.0 Frames	2017-09-26 09:11:11.683379
30.0 Frames	2017-09-26 09:11:11.715934
30.0 Frames	2017-09-26 09:11:12.977918
30.0 Frames	2017-09-26 09:11:13.018356
30.0 Frames	2017-09-26 09:11:13.043229
30.0 Frames	2017-09-26 09:11:13.066547
30.0 Frames	2017-09-26 09:11:13.089455
30.0 Frames	2017-09-26 09:11:13.113406
30.0 Frames	2017-09-26 09:11:13.134930
30.0 Frames	2017-09-26 09:11:13.154298
30.0 Frames	2017-09-26 09:11:13.173361
30.0 Frames	2017-09-26 09:11:13.195837
30.0 Frames	2017-09-26 09:11:13.224087
30.0 Frames	2017-09-26 09:11:13.263442
30.0 Frames	2017-09-26 09:11:13.311053
30.0 Frames	2017-09-26 09:11:13.358332
30.0 Frames	2017-09-26 09:11:13.384503
30.0 Frames	2017-09-26 09:11:13.415835
30.0 Frames	2017-09-26 09:11:13.442136
30.0 Frames	2017-09-26 09:11:13.470997
30.0 Frames	2017-09-26 09:11:13.501138
30.0 Frames	2017-09-26 09:11:13.537654
30.0 Frames	2017-09-26 09:11:13.582252
30.0 Frames	2017-09-26 09:11:13.600947
30.0 Frames	2017-09-26 09:11:13.630350
30.0 Frames	2017-09-26 09:11:13.664794
30.0 Frames	2017-09-26 09:11:13.701823
30.0 Frames	2017-09-26 09:11:13.726219
30.0 Frames	2017-09-26 09:11:13.767225
30.0 Frames	2017-09-26 09:11:13.807570
30.0 Frames	2017-09-26 09:11:13.852815
30.0 Frames	2017-09-26 09:11:13.872634
30.0 Frames	2017-09-26 09:11:13.897793
30.0 Frames	2017-09-26 09:11:13.932948
30.0 Frames	2017-09-26 09:11:13.973579
30.0 Frames	2017-09-26 09:11:14.003370
30.0 Frames	2017-09-26 09:11:14.042240
30.0 Frames	2017-09-26 09:11:14.079723
30.0 Frames	2017-09-26 09:11:14.131686
30.0 Frames	2017-09-26 09:11:14.158293
30.0 Frames	2017-09-26 09:11:14.197647
30.0 Frames	2017-09-26 09:11:14.247053
30.0 Frames	2017-09-26 09:11:14.279025
30.0 Frames	2017-09-26 09:11:14.323799
30.0 Frames	2017-09-26 09:11:14.360417
30.0 Frames	2017-09-26 09:11:14.402010
30.0 Frames	2017-09-26 09:11:14.427662
30.0 Frames	2017-09-26 09:11:14.447692
30.0 Frames	2017-09-26 09:11:14.470470
30.0 Frames	2017-09-26 09:11:14.490904
30.0 Frames	2017-09-26 09:11:14.513218
30.0 Frames	2017-09-26 09:11:14.539300
30.0 Frames	2017-09-26 09:11:14.577435
30.0 Frames	2017-09-26 09:11:14.611637
30.0 Frames	2017-09-26 09:11:14.646254
30.0 Frames	2017-09-26 09:11:14.680256
30.0 Frames	2017-09-26 09:11:14.710939
30.0 Frames	2017-09-26 09:11:14.742545
30.0 Frames	2017-09-26 09:11:14.779507
30.0 Frames	2017-09-26 09:11:14.832606
30.0 Frames	2017-09-26 09:11:14.854449
